epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
385,1024.6,0.29359,0.21959,1.08457,0.99864,1,0.995,0.90782,0.28724,0.17287,0.92179,0.000342503,0.000342503,0.000342503
386,1027.16,0.30978,0.22805,1.12747,0.99869,1,0.995,0.90433,0.30443,0.17738,0.92151,0.000339673,0.000339673,0.000339673
387,1029.83,0.299,0.22167,1.11082,0.99864,1,0.995,0.9049,0.29072,0.17202,0.91388,0.000336844,0.000336844,0.000336844
388,1032.46,0.28766,0.21808,1.07908,0.99864,1,0.995,0.90776,0.28547,0.16922,0.91696,0.000334014,0.000334014,0.000334014
389,1035.04,0.3001,0.2211,1.09818,0.99867,1,0.995,0.91118,0.28116,0.1677,0.91981,0.000331185,0.000331185,0.000331185
390,1037.68,0.30073,0.22209,1.10991,0.99884,1,0.995,0.90773,0.2759,0.16829,0.91533,0.000328356,0.000328356,0.000328356
391,1040.33,0.30192,0.22617,1.10666,0.99877,1,0.995,0.90555,0.27814,0.16978,0.90873,0.000325526,0.000325526,0.000325526
392,1042.88,0.2929,0.21666,1.09184,0.99867,1,0.995,0.90615,0.28116,0.16858,0.91221,0.000322697,0.000322697,0.000322697
393,1045.49,0.28538,0.22401,1.0797,0.99872,1,0.995,0.90437,0.27745,0.16575,0.92059,0.000319867,0.000319867,0.000319867
394,1048.35,0.2979,0.22615,1.08193,0.9988,1,0.995,0.90592,0.28582,0.16811,0.91948,0.000317038,0.000317038,0.000317038
395,1051,0.30576,0.22461,1.08709,0.99862,1,0.995,0.90377,0.29157,0.1695,0.91852,0.000314209,0.000314209,0.000314209
396,1053.63,0.30297,0.2264,1.10777,0.99874,1,0.995,0.90699,0.29357,0.17131,0.9227,0.000311379,0.000311379,0.000311379
397,1056.28,0.30597,0.22422,1.1069,0.99888,1,0.995,0.90547,0.2949,0.16781,0.91898,0.00030855,0.00030855,0.00030855
398,1058.89,0.30497,0.23373,1.12008,0.99831,1,0.995,0.90259,0.29331,0.16838,0.91926,0.00030572,0.00030572,0.00030572
399,1061.47,0.31193,0.23077,1.10713,0.99792,1,0.995,0.90529,0.28469,0.16984,0.9157,0.000302891,0.000302891,0.000302891
400,1064.11,0.29988,0.22187,1.09264,0.99721,1,0.995,0.90944,0.27644,0.1676,0.91146,0.000300061,0.000300061,0.000300061
401,1066.83,0.29279,0.22251,1.10994,0.9973,1,0.995,0.90798,0.28095,0.16932,0.91731,0.000297232,0.000297232,0.000297232
402,1069.5,0.29279,0.22165,1.10471,0.99842,1,0.995,0.90467,0.27925,0.16809,0.91603,0.000294403,0.000294403,0.000294403
403,1072.17,0.29351,0.22172,1.08569,0.99854,1,0.995,0.90208,0.27834,0.16937,0.91603,0.000291573,0.000291573,0.000291573
404,1074.96,0.29932,0.22593,1.10451,0.99867,1,0.995,0.90036,0.27756,0.16937,0.91793,0.000288744,0.000288744,0.000288744
405,1077.59,0.29349,0.2209,1.09108,0.99866,1,0.995,0.90005,0.27807,0.17138,0.91941,0.000285914,0.000285914,0.000285914
406,1080.18,0.28507,0.21499,1.09201,0.99867,1,0.995,0.89822,0.28215,0.1722,0.91977,0.000283085,0.000283085,0.000283085
407,1082.7,0.29563,0.22336,1.08389,0.99869,1,0.995,0.89943,0.28069,0.16737,0.92363,0.000280255,0.000280255,0.000280255
408,1085.64,0.29014,0.21868,1.09827,0.99863,1,0.995,0.90594,0.28119,0.16824,0.92171,0.000277426,0.000277426,0.000277426
409,1088.28,0.30662,0.22838,1.12511,0.99878,1,0.995,0.90699,0.28415,0.16575,0.92223,0.000274597,0.000274597,0.000274597
410,1090.82,0.29525,0.2195,1.08903,0.99894,1,0.995,0.90402,0.28097,0.16884,0.92379,0.000271767,0.000271767,0.000271767
411,1093.43,0.29321,0.22068,1.11778,0.99893,1,0.995,0.9058,0.27727,0.16513,0.92017,0.000268938,0.000268938,0.000268938
412,1096.13,0.29321,0.21583,1.09739,0.99824,1,0.995,0.90716,0.27858,0.16822,0.91638,0.000266108,0.000266108,0.000266108
413,1098.84,0.30563,0.22449,1.09029,0.99807,1,0.995,0.90887,0.27475,0.16386,0.91372,0.000263279,0.000263279,0.000263279
414,1101.42,0.29069,0.21763,1.11319,0.99859,1,0.995,0.913,0.27189,0.16424,0.9174,0.00026045,0.00026045,0.00026045
415,1104.08,0.27929,0.21259,1.0877,0.99822,1,0.995,0.90947,0.27634,0.16456,0.91505,0.00025762,0.00025762,0.00025762
416,1107.09,0.28564,0.21877,1.1122,0.99805,1,0.995,0.90492,0.27304,0.16244,0.915,0.000254791,0.000254791,0.000254791
417,1109.79,0.28004,0.21047,1.09482,0.99781,1,0.995,0.90279,0.27473,0.16436,0.91552,0.000251961,0.000251961,0.000251961
418,1112.29,0.29032,0.2188,1.08688,0.99853,1,0.995,0.9009,0.27278,0.16584,0.91336,0.000249132,0.000249132,0.000249132
419,1115.12,0.29599,0.22531,1.10695,0.99865,1,0.995,0.9038,0.27391,0.16553,0.91129,0.000246302,0.000246302,0.000246302
420,1117.64,0.28161,0.21823,1.10516,0.99851,1,0.995,0.90666,0.27888,0.16612,0.91108,0.000243473,0.000243473,0.000243473
421,1120.12,0.28544,0.22127,1.11495,0.99807,1,0.995,0.90202,0.27967,0.16488,0.91124,0.000240644,0.000240644,0.000240644
422,1122.77,0.27951,0.21201,1.07783,0.99827,1,0.995,0.90458,0.27383,0.16343,0.91014,0.000237814,0.000237814,0.000237814
423,1125.7,0.28947,0.22006,1.10122,0.99841,1,0.995,0.90851,0.27165,0.16612,0.91401,0.000234985,0.000234985,0.000234985
424,1128.28,0.28534,0.21976,1.08511,0.99848,1,0.995,0.91149,0.26892,0.16254,0.91247,0.000232155,0.000232155,0.000232155
425,1130.79,0.28592,0.21919,1.09355,0.99874,1,0.995,0.91093,0.27377,0.16218,0.91532,0.000229326,0.000229326,0.000229326
426,1133.44,0.28707,0.21856,1.09489,0.99883,1,0.995,0.91095,0.27142,0.16386,0.91748,0.000226497,0.000226497,0.000226497
427,1136.06,0.29737,0.22624,1.10701,0.99877,1,0.995,0.9087,0.27285,0.16193,0.91837,0.000223667,0.000223667,0.000223667
428,1138.72,0.28388,0.22217,1.1038,0.99875,1,0.995,0.9077,0.26099,0.15395,0.91065,0.000220838,0.000220838,0.000220838
429,1141.24,0.29376,0.22076,1.10676,0.99864,1,0.995,0.90687,0.25817,0.15875,0.90786,0.000218008,0.000218008,0.000218008
430,1143.86,0.28332,0.21312,1.08006,0.99862,1,0.995,0.91063,0.26443,0.16058,0.91051,0.000215179,0.000215179,0.000215179
431,1146.6,0.28824,0.21869,1.09136,0.99872,1,0.995,0.90743,0.27064,0.1599,0.9172,0.000212349,0.000212349,0.000212349
432,1149.16,0.28336,0.21688,1.09693,0.99856,1,0.995,0.90784,0.27239,0.16208,0.91728,0.00020952,0.00020952,0.00020952
433,1151.74,0.28094,0.21429,1.09306,0.99813,1,0.995,0.9044,0.27414,0.16241,0.91435,0.000206691,0.000206691,0.000206691
434,1154.33,0.28514,0.21556,1.09892,0.998,1,0.995,0.90576,0.26621,0.16141,0.90902,0.000203861,0.000203861,0.000203861
435,1157.45,0.28671,0.21075,1.09248,0.99849,1,0.995,0.90304,0.26312,0.15867,0.9093,0.000201032,0.000201032,0.000201032
436,1160.44,0.26496,0.20753,1.07046,0.99861,1,0.995,0.90522,0.25998,0.15804,0.9151,0.000198202,0.000198202,0.000198202
437,1163.55,0.28894,0.21772,1.11027,0.99854,1,0.995,0.90827,0.25931,0.15758,0.91426,0.000195373,0.000195373,0.000195373
438,1166.5,0.282,0.21355,1.10788,0.99838,1,0.995,0.90898,0.26039,0.15746,0.91158,0.000192543,0.000192543,0.000192543
439,1169.77,0.27874,0.21312,1.09901,0.99858,1,0.995,0.91041,0.26625,0.15941,0.91373,0.000189714,0.000189714,0.000189714
440,1172.92,0.28675,0.2107,1.09049,0.99852,1,0.995,0.90809,0.26191,0.16199,0.91232,0.000186885,0.000186885,0.000186885
441,1176.12,0.27527,0.20744,1.10662,0.99841,1,0.995,0.91071,0.2611,0.16208,0.91195,0.000184055,0.000184055,0.000184055
442,1179.34,0.28111,0.21233,1.08666,0.99862,1,0.995,0.90789,0.2649,0.16251,0.90971,0.000181226,0.000181226,0.000181226
443,1182.37,0.27512,0.20838,1.08736,0.99882,1,0.995,0.91109,0.26293,0.16113,0.91545,0.000178396,0.000178396,0.000178396
444,1185.56,0.27988,0.21749,1.09125,0.99894,1,0.995,0.91302,0.26263,0.16176,0.92007,0.000175567,0.000175567,0.000175567
445,1188.58,0.27652,0.21155,1.11272,0.99881,1,0.995,0.91091,0.26506,0.16056,0.91856,0.000172738,0.000172738,0.000172738
446,1191.67,0.28391,0.21558,1.10148,0.99876,1,0.995,0.91099,0.26352,0.1602,0.91596,0.000169908,0.000169908,0.000169908
447,1194.74,0.27582,0.21042,1.07551,0.99877,1,0.995,0.91141,0.26161,0.16139,0.91185,0.000167079,0.000167079,0.000167079
448,1197.9,0.26502,0.20936,1.09181,0.99876,1,0.995,0.90671,0.26493,0.16053,0.911,0.000164249,0.000164249,0.000164249
449,1201.11,0.26821,0.2062,1.06375,0.99872,1,0.995,0.90326,0.26701,0.1601,0.9096,0.00016142,0.00016142,0.00016142
450,1204.12,0.27071,0.20905,1.09042,0.99866,1,0.995,0.90518,0.26705,0.16282,0.91241,0.00015859,0.00015859,0.00015859
451,1207.51,0.28245,0.21372,1.09315,0.99872,1,0.995,0.90727,0.26727,0.16076,0.91565,0.000155761,0.000155761,0.000155761
452,1210.75,0.27199,0.21038,1.09639,0.99876,1,0.995,0.90702,0.25889,0.15773,0.91273,0.000152932,0.000152932,0.000152932
453,1213.55,0.27717,0.21538,1.09187,0.99876,1,0.995,0.91132,0.26472,0.15856,0.91442,0.000150102,0.000150102,0.000150102
454,1216.22,0.2833,0.21692,1.11007,0.99875,1,0.995,0.91189,0.26114,0.15783,0.91393,0.000147273,0.000147273,0.000147273
455,1218.87,0.26969,0.20423,1.10361,0.99876,1,0.995,0.91357,0.26177,0.15713,0.91247,0.000144443,0.000144443,0.000144443
456,1221.43,0.27283,0.20835,1.08809,0.99877,1,0.995,0.91036,0.2579,0.15589,0.91216,0.000141614,0.000141614,0.000141614
457,1223.96,0.27233,0.21212,1.09264,0.9988,1,0.995,0.91207,0.25817,0.15608,0.91376,0.000138784,0.000138784,0.000138784
458,1226.69,0.28018,0.21442,1.12081,0.99879,1,0.995,0.91118,0.26095,0.15711,0.91302,0.000135955,0.000135955,0.000135955
459,1229.29,0.27062,0.20757,1.07316,0.99881,1,0.995,0.91091,0.2568,0.15399,0.9129,0.000133126,0.000133126,0.000133126
460,1231.92,0.26617,0.20428,1.0875,0.99874,1,0.995,0.91178,0.26258,0.1555,0.91159,0.000130296,0.000130296,0.000130296
461,1234.59,0.28643,0.21567,1.11523,0.99874,1,0.995,0.91067,0.2604,0.15576,0.91063,0.000127467,0.000127467,0.000127467
462,1237.36,0.27566,0.21165,1.12698,0.99875,1,0.995,0.90878,0.25842,0.15749,0.91178,0.000124637,0.000124637,0.000124637
463,1239.87,0.27736,0.21513,1.10747,0.99876,1,0.995,0.91199,0.26151,0.15824,0.91453,0.000121808,0.000121808,0.000121808
464,1242.57,0.27586,0.21191,1.08597,0.99882,1,0.995,0.90984,0.26046,0.1562,0.91303,0.000118979,0.000118979,0.000118979
465,1245.24,0.28151,0.21803,1.10445,0.9987,1,0.995,0.9104,0.25798,0.15506,0.90988,0.000116149,0.000116149,0.000116149
466,1247.86,0.27493,0.21184,1.08932,0.99863,1,0.995,0.90955,0.25409,0.1546,0.90843,0.00011332,0.00011332,0.00011332
467,1250.52,0.26326,0.2038,1.07685,0.99858,1,0.995,0.91056,0.25475,0.15383,0.9106,0.00011049,0.00011049,0.00011049
468,1253.16,0.27659,0.2098,1.11532,0.99858,1,0.995,0.91392,0.25264,0.15449,0.9114,0.000107661,0.000107661,0.000107661
469,1255.73,0.26203,0.20131,1.09124,0.99863,1,0.995,0.91379,0.25351,0.15396,0.91363,0.000104831,0.000104831,0.000104831
470,1258.38,0.27352,0.2091,1.11942,0.99871,1,0.995,0.91411,0.25983,0.15705,0.91406,0.000102002,0.000102002,0.000102002
471,1260.95,0.26643,0.20485,1.07054,0.99872,1,0.995,0.91435,0.25767,0.15698,0.90931,9.91726e-05,9.91726e-05,9.91726e-05
472,1263.54,0.27177,0.2005,1.10969,0.99868,1,0.995,0.91344,0.25975,0.156,0.90976,9.63432e-05,9.63432e-05,9.63432e-05
473,1266.28,0.2634,0.20459,1.09373,0.99868,1,0.995,0.91185,0.25849,0.15567,0.90905,9.35138e-05,9.35138e-05,9.35138e-05
474,1268.81,0.27528,0.20496,1.09734,0.99866,1,0.995,0.91068,0.25905,0.15449,0.90923,9.06843e-05,9.06843e-05,9.06843e-05
475,1271.31,0.25969,0.20396,1.08848,0.99866,1,0.995,0.91062,0.25374,0.1534,0.90843,8.78549e-05,8.78549e-05,8.78549e-05
476,1274.04,0.26962,0.2078,1.0811,0.99874,1,0.995,0.91251,0.25109,0.15167,0.91016,8.50255e-05,8.50255e-05,8.50255e-05
477,1276.69,0.27006,0.2091,1.08649,0.99877,1,0.995,0.91291,0.25688,0.15418,0.91213,8.21961e-05,8.21961e-05,8.21961e-05
478,1279.17,0.26427,0.20429,1.0975,0.99874,1,0.995,0.91307,0.25513,0.15335,0.9107,7.93667e-05,7.93667e-05,7.93667e-05
479,1281.82,0.28139,0.21585,1.10239,0.99871,1,0.995,0.90975,0.25718,0.15516,0.90977,7.65372e-05,7.65372e-05,7.65372e-05
480,1284.83,0.27718,0.21506,1.10353,0.99871,1,0.995,0.91094,0.25918,0.15635,0.90972,7.37078e-05,7.37078e-05,7.37078e-05
481,1287.43,0.26908,0.2056,1.10558,0.99874,1,0.995,0.91127,0.25778,0.15643,0.91032,7.08784e-05,7.08784e-05,7.08784e-05
482,1290.15,0.25229,0.19672,1.06236,0.99874,1,0.995,0.91201,0.25763,0.15583,0.909,6.8049e-05,6.8049e-05,6.8049e-05
483,1292.93,0.2553,0.19927,1.06661,0.99875,1,0.995,0.91127,0.2548,0.15527,0.90801,6.52196e-05,6.52196e-05,6.52196e-05
484,1295.69,0.27427,0.21086,1.11253,0.99874,1,0.995,0.91361,0.25409,0.15193,0.90875,6.23901e-05,6.23901e-05,6.23901e-05
485,1298.31,0.27071,0.20246,1.08601,0.99877,1,0.995,0.91389,0.25144,0.15199,0.90928,5.95607e-05,5.95607e-05,5.95607e-05
486,1300.8,0.27782,0.20814,1.1469,0.99877,1,0.995,0.91415,0.25038,0.15228,0.9086,5.67313e-05,5.67313e-05,5.67313e-05
487,1303.61,0.26936,0.20492,1.1061,0.9988,1,0.995,0.9131,0.25284,0.1535,0.90815,5.39019e-05,5.39019e-05,5.39019e-05
488,1306.33,0.26391,0.20131,1.08441,0.99874,1,0.995,0.91325,0.25346,0.15262,0.90866,5.10725e-05,5.10725e-05,5.10725e-05
489,1308.9,0.26782,0.20737,1.09217,0.99866,1,0.995,0.91315,0.2535,0.15381,0.90986,4.8243e-05,4.8243e-05,4.8243e-05
490,1311.52,0.27091,0.20556,1.11344,0.99856,1,0.995,0.91216,0.25464,0.15333,0.90975,4.54136e-05,4.54136e-05,4.54136e-05
491,1329.21,0.31531,0.20976,1.04245,0.99863,1,0.995,0.91034,0.2601,0.15604,0.90984,4.25842e-05,4.25842e-05,4.25842e-05
492,1331.84,0.28846,0.19725,0.99714,0.99853,1,0.995,0.90589,0.26184,0.15802,0.91101,3.97548e-05,3.97548e-05,3.97548e-05
493,1334.4,0.29056,0.19833,1.00708,0.9984,1,0.995,0.90579,0.26288,0.16074,0.91189,3.69254e-05,3.69254e-05,3.69254e-05
494,1337.26,0.29158,0.19517,1.01708,0.99763,1,0.995,0.90636,0.26636,0.16115,0.91125,3.40959e-05,3.40959e-05,3.40959e-05
495,1340.25,0.26712,0.17702,0.98147,0.99769,1,0.995,0.90564,0.26736,0.16094,0.91064,3.12665e-05,3.12665e-05,3.12665e-05
496,1342.99,0.27619,0.18491,0.99193,0.99775,1,0.995,0.90458,0.26656,0.16053,0.91235,2.84371e-05,2.84371e-05,2.84371e-05
497,1345.53,0.27077,0.18291,1.0012,0.99777,1,0.995,0.90615,0.2646,0.1602,0.91224,2.56077e-05,2.56077e-05,2.56077e-05
498,1348.38,0.27318,0.1842,1.00179,0.99774,1,0.995,0.90725,0.26183,0.15997,0.91157,2.27783e-05,2.27783e-05,2.27783e-05
499,1350.96,0.26923,0.18316,1.00885,0.9978,1,0.995,0.90963,0.26142,0.15906,0.91031,1.99488e-05,1.99488e-05,1.99488e-05
500,1353.42,0.2667,0.17519,0.99415,0.99784,1,0.995,0.91054,0.26037,0.15789,0.90989,1.71194e-05,1.71194e-05,1.71194e-05
